X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
188.3561587,-188.3508574
232.9996737,-157.0879683
247.705422,-161.218789
214.5481178,-219.6921626
165.7801019,-22.85983947
157.2366286,-64.98899999
176.3968482,-2.19215112
218.7623033,2.405183387
95.69739625,-21.02276871
158.8975626,17.08048012
170.2905084,24.34281361
179.1480004,29.97628873
187.0080795,39.84403725
207.2173998,36.38229175
174.29371,51.68788923
184.8965577,79.03362429
203.1442458,84.17548397
157.4926364,67.04276418
239.0864739,91.81365794
307.3908601,67.64562886
246.8653483,120.7003273
384.6187695,222.3390454
89.30523029,69.09707503
121.7798595,71.21661721
162.6775956,64.43408224
160.1405152,44.82831708
136.9008587,32.95888088
103.9188134,45.46417974
107.2677596,31.68715557
120.6635441,26.17634591
97.22092116,13.67104705
109.1959407,-4.341391219
193.832943,36.03221704
207.7361436,40.69520983
139.0320062,20.02967359
153.8485558,19.92369648
151.9203747,16.21449767
237.1662763,-16.37888505
262.7400468,3.709198813
282.9352069,14.2009326
194.3403591,-116.0335471
242.2404372,-88.01184016
270.0468384,-149.3833251
283.442623,-132.0177602
250.5620609,-147.0152935
145.2224824,-109.1267884
249.2427791,-148.9886532
108.2034633,-258.4535556
159.9195501,-244.1448172
173.0073573,-221.2972258
172.181404,-159.8010311
119.1810363,-147.0588826
218.1332109,-82.87768592
257.5329854,-158.5501478
229.3266433,-193.13287
250.5249915,-181.6829496
227.306719,65.72281184
222.2242197,57.78961985
331.1175702,84.81422925
187.1774776,70.98400985
223.6224798,94.18236601
246.8222887,107.3819952
166.3743955,83.25027937
178.8716806,96.70359499
178.729813,82.44361826
195.0254821,42.1315624
176.2213294,37.42146883
176.6467888,12.25642191
193.8160975,22.18735087
205.3327399,22.51852322
215.6551246,34.22983558
198.5738428,14.04402696
168.0681649,2.308890054
172.3337054,-4.704552261
136.5863718,5.411850746
188.8634877,-1.210444493
206.8420787,-12.40224137
154.4110343,-9.390293766
141.6373818,-11.71704487
167.7338813,19.27941795
155.2735396,22.85612679
131.8790096,46.52094462
143.3658501,41.63711677
106.1938496,47.93733249
113.7468336,39.24479496
95.8663898,45.56661709
127.6463509,23.76976613
138.7230154,14.73979284
160.0787629,25.58884342
161.264702,6.463749155
144.8002668,-12.38885689
122.3932212,5.662620855
121.8625612,-18.45980963
120.0761686,-27.02130909
186.1348359,-25.62258079
211.9856342,-48.84123829
205.228599,-104.758118
131.915308,-54.26418583
121.1290345,-60.1679357
115.0245154,-51.73141828
122.3132283,-42.03265794
129.8085411,-75.32263115
64.36112438,-56.01859511
168.2709104,-111.2375754
204.0290824,-132.2014962
217.6073201,-162.2676449
161.7385786,-149.5901034
215.7233812,-213.9790691
186.4218314,-198.1754679
106.7781731,17.37483856
146.0494613,40.84479954
133.4720169,25.59151544
139.9673364,9.076616759
157.5631078,31.56850989
162.2420397,23.01129424
164.649116,17.63698584
156.7269363,10.02216515
183.4162605,43.26416882
179.7673508,33.66633597
185.1824116,26.34087097
183.3283744,13.06421186
200.4301671,14.31371597
180.7797319,-2.585389433
176.495812,1.866463585
220.3077984,35.65416127
141.0847102,-51.92773916
159.1717733,-50.08131949
175.6494211,-31.95600385
247.3443766,-25.30530113
295.4622284,7.349782292
152.1399866,-138.2166753
196.3032051,-163.0702017
205.4860465,-200.8208843
253.0651678,-168.9770071
264.0366404,-158.637217
234.5541421,113.0670505
315.5271427,82.77982531
205.4994804,83.79173503
358.9599461,-215.4178152
394.3319958,-92.12867235
130.8944443,12.47645947
126.4289179,-5.065548116
113.9474625,-8.676497719
147.6774151,-20.95442228
142.2376113,-28.79647984
128.2849656,-31.86489979
122.7543699,-38.77248065
92.42092922,-31.00882814
117.4696578,-60.77335733
105.2527766,-63.82533446
199.0619943,-37.25636114
209.153794,-40.28644427
205.4184598,-95.21070567
231.9324638,-108.4804837
179.8578127,-121.4054761
120.2427988,-90.33451261
191.114902,-185.4345252
52.10971412,-32.4799477
133.3577395,-108.1829489
110.8909681,-55.87484022
179.9901856,-120.5044045
280.3793657,-273.902133
184.6146126,-252.5721455
128.9040546,-249.6863237
177.3083099,-173.902133
272.8121236,-192.2208281
294.3396226,-201.5056462
368.9682858,-145.4203262
261.9831393,-130.9912171
273.9863509,-61.85696361
232.6274589,-71.76913425
231.9751104,-25.59598494
193.4865516,-49.5608532
156.5636291,-72.02007528
131.252509,-61.7314931
99.41790446,-41.15432873
152.9104777,-43.28732748
190.2248093,248.4923246
495.7848254,274.122807
323.9562425,-159.4730238
129.2650919,-210.3359173
141.2073491,-107.2351421
109.4488189,-154.3927649
192.2572178,-104.6511628
201.7060367,-88.63049096
96.06299213,-55.68475452
135.5643045,-190.3100775
274.2782152,-144.1860465
264.0419948,-100.6459948
275.4593176,-99.2248062
276.2467192,-66.66666667
248.2939633,-82.81653747
247.5065617,-43.79844961
219.9475066,-65.11627907
203.1496063,-52.58397933
184.6456693,-74.16020672
164.1732283,-51.1627907
143.175853,-59.68992248
134.6456693,-41.98966408
335.3018373,-118.6046512
332.2834646,-153.2299742
231.6272966,192.516269
170.3412073,197.2613883
282.2834646,-161.8863049
356.1363368,-153.2180514
322.1200222,-131.7265001
314.3979747,-145.6468269
293.4778019,-130.6333526
277.0748169,-156.8581466
246.2448837,-192.9588842
229.7454601,-193.0500395
251.1764975,-137.7843437
265.8391534,-141.3713206
275.6707724,-138.6208978
212.3239217,-153.2718792
206.8963509,-144.08561
241.0453693,-150.3303301
200.1818901,-156.7780968
184.1376909,-159.8807851
214.9134484,-168.3767266
191.2081978,-144.9426823
175.3287637,-140.9885834
269.0127169,-82.71320205
259.8066325,-77.74045611
226.646015,-65.66657104
210.0295027,-63.71678669
203.3160621,-82.66330087
198.3998083,-118.9865637
333.7595973,-99.35842505
214.8755213,-124.2260252
177.8155416,-128.9471861
123.1922697,-129.0009015
149.0491572,-120.1099722
168.9061608,-96.98030123
145.6233742,-101.7522905
131.9864704,-95.28477122
65.21511185,-99.39560506
119.401004,-55.03908241
132.9139987,-55.32604225
139.6660658,-47.14568491
145.8933068,-61.32668631
173.1284878,-63.49556799
191.263838,-71.65197923
186.137751,-27.10313616
189.6382365,-51.35806315
174.2838834,-26.60611233
178.2034514,-20.66641879
160.2684981,-35.53236014
130.8705241,-34.96921585
125.8878526,-40.84082914
136.1458844,-15.16241923
171.6370546,0.993991978
107.2253728,147.595513
373.7694033,276.2947503
196.5621521,-192.5607987
264.0127988,-272.2180732
23.24487107,-99.02912621
31.93111237,-102.8379388
54.0749106,-104.1822255
71.93675889,-143.6893204
112.3094297,-178.4167289
122.9531338,-159.223301
131.6393751,-164.9738611
126.5010352,-142.643764
162.5917561,-150.9335325
163.0811218,-165.9447349
158.9215133,-192.7557879
183.1451158,-166.5421957
196.8473555,-168.7826736
195.256917,-179.8356983
231.8370036,-160.1941748
259.1191417,-166.5421957
226.9433465,-141.6728902
261.0766046,-129.9477222
336.9282891,-142.9424944
105.5806512,-74.98132935
125.0329381,-58.47647498
111.9424054,-49.51456311
140.4479578,-84.31665422
130.5383023,-88.49887976
129.4372294,-77.44585512
151.2140034,-94.92158327
190.2409185,-82.89768484
146.1980049,-79.46228529
155.68159,-27.48784441
155.8120859,-57.95786062
120.0562136,-49.78930308
199.0062236,-75.20259319
214.7962257,-84.01944895
203.0515961,-97.89303079
187.3920899,-138.7358185
186.6091146,-156.8881686
163.1198555,-160.6482982
143.1539851,-184.5056726
280.0441678,-199.6758509
126.1895202,-113.1928687
94.74001205,-106.3209076
117.9682795,-75.46191248
285.1335073,-108.9141005
274.9548283,-62.88492707
383.1359165,18.23881448
239.8514355,37.33257338
169.3836579,370.6184098
128.9299337,195.9247649
340.2027705,-165.0567261
327.1531821,-108.9141005
165.7297731,-195.7860616
153.3326641,-215.1053485
145.3724152,-168.0388979
113.6363636,-74.86871718
129.144385,-38.85971493
144.6524064,-27.60690173
175.4010695,-23.85596399
167.513369,-77.56939235
192.6470588,-57.16429107
205.2139037,-43.06076519
197.1925134,-80.72018005
230.3475936,-59.2648162
229.5454545,-99.77494374
216.7112299,-105.6264066
224.3315508,-124.9812453
249.197861,-92.27306827
276.6042781,-102.9257314
284.8930481,-94.97374344
294.7860963,-75.76894224
338.9037433,-147.4868717
296.657754,-166.2415604
160.828877,-195.4988747
383.8235294,-129.0322581
270.4545455,224.2202866
326.2032086,197.8083731
396.9251337,192.7507727
379.8128342,184.7429053
248.9304813,-247.8619655
241.4438503,-220.2550638
228.7811746,62.33303651
355.199115,-147.7506556
313.234111,-107.9685294
295.9774739,-151.7046601
261.4641995,-83.92172685
246.430008,-92.3945935
217.7996782,-77.62759734
215.5772325,-108.2106113
199.8893805,-104.4986887
199.1049879,-118.2166633
196.4903459,-155.6586645
256.4963797,-180.7544886
233.4875302,-230.1391971
235.840708,-268.2267501
218.0611424,-285.6566472
408.0148833,-109.6631027
362.1279163,-132.0153319
351.6693484,-98.60802905
422.9183427,-60.60117006
148.5684414,-195.3380851
132.362876,-165.2090156
154.4233553,-116.1240609
147.8365771,-126.218455
171.465337,-128.6842612
170.0016085,-114.3517627
229.2826122,-117.9734155
230.5372366,-145.5596224
255.9433811,-93.08418416
251.8658517,-83.60624157
273.2990188,-80.60104026
281.3495255,-87.45906376
293.4775615,-92.85301483
306.860222,-57.71527644
323.5885475,0.528652992
206.8039247,-59.17934887
209.4911455,-212.9643151
293.2647241,-175.4637991
250.2728955,-169.9761574
269.0792327,-181.6913858
232.4156055,-171.0719861
210.5039371,-134.1762685
207.2059593,-124.6867295
192.3506476,-115.1899761
296.0285415,-114.649767
354.2327299,-102.280977
418.5436503,-166.8837235
404.2782194,-179.3313804
502.6279287,-85.06734149
116.7437283,-109.2828057
154.1443689,-60.24326564
177.0799353,-136.3179163
202.3013349,-205.0801284
303.1715761,-200.1540853
189.0579457,-211.6496496
98.78609356,-225.6810993
114.231347,-189.1422632
144.2543721,-130.6299708
137.5273449,-87.40911587
163.1459889,-36.63707557
195.7560846,-42.76607253
198.1683629,-24.95864725
215.001406,-17.5106147
203.8099581,-15.25140148
196.1570677,-0.388283971
251.462666,-46.64838295
236.311631,-46.9947768
228.2143485,-8.615340412
323.099338,-18.43456032
283.7843216,27.71305725
273.3271131,27.32232086
101.1330077,-28.18317131
112.2789865,-12.62827304
130.2276576,21.25416542
153.0778562,47.25138824
270.3541315,-62.15579313
276.1927766,-29.69304643
112.0851015,-106.0260153
327.4188102,62.12574782
243.8248496,262.9553778
186.2078596,376.8495091
122.7348982,105.4596036
165.4852742,97.00987149
155.9838445,53.84224073
183.8349703,45.91397197
200.1553181,43.16476257
191.9921378,12.46165845
195.9322864,-8.027800809
132.3206875,-25.96575142
141.4159305,-20.16919912
162.3404332,-0.063771214
220.5508545,29.11509664
233.7393573,1.959728082
235.3282642,-19.29640007
253.9378247,22.52675282
254.4159961,32.36243335
252.1542158,80.9265187
296.6841427,114.5542116
242.7853192,158.3615507
245.1460714,179.5812554
232.4502294,148.6897715
221.0501096,183.0303685
213.3628126,250.7682642
193.2961786,178.0938236
180.3594146,130.671641
221.7573759,105.757063
210.2823659,112.8498808
197.319452,103.4375732
233.1293763,56.37215569
279.6334134,33.59036921
294.4824391,25.0572703
344.3818962,85.91173416
364.1650473,52.2002206
