X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
31.2508379,130.9788763
45.92531901,117.3282451
52.73598957,128.8573563
90.6210182,104.2104442
72.53206328,96.49082982
80.04839674,75.86101018
82.67886312,66.8454733
97.06290728,67.36991217
112.0067572,88.16717238
132.8097592,87.11515683
159.0313113,99.92826906
140.8647138,134.5461897
183.2520474,143.6245457
188.8179682,115.9120143
211.8130467,157.4225399
242.2234159,152.6924706
227.9338941,131.0227138
230.4806632,120.9283398
238.4590198,118.3386129
245.4090305,130.5525457
255.017329,133.5539339
272.7861626,142.2867423
270.9096699,166.021395
281.5879883,153.5061466
299.3707908,162.5579163
299.0051531,136.7313894
325.9642647,146.4111212
338.0998943,199.63012
292.1519935,120.0707433
280.5945631,119.1708759
279.9556011,130.3814966
233.0823767,105.4303688
228.1935987,96.17139565
249.4027481,111.8836279
247.3708505,119.5857535
230.0273695,65.63534767
252.4046706,70.56846274
272.4585893,89.8644013
284.5598771,96.52431476
281.3025547,103.7105498
305.1422869,111.2421754
53.76014037,-28.86782681
339.1739928,313.2087087
347.7461442,275.0734309
26.68679305,131.4566873
31.40075644,109.6262535
26.9561417,134.0099012
67.61562643,161.5252196
82.75919064,109.0341896
84.4967065,91.82963835
60.4854597,68.64940872
73.08274077,34.04213552
54.08347075,34.16902714
84.73892323,34.07846062
95.97368472,44.4328951
118.3980453,88.62404719
135.4709502,45.11621393
149.8562266,33.00761435
151.6686516,22.39685033
167.1923489,62.93319657
170.9045481,29.14484714
184.2325315,23.74703786
187.2074463,36.84120565
190.1826315,46.80830571
199.0785306,45.59117966
202.238871,34.19585829
178.2401545,-8.461134142
198.7486065,-4.241835999
205.4882738,-8.814515033
212.323673,0.642396474
218.2207688,13.18640485
235.6550576,30.1469634
243.7439927,8.761924824
234.1579552,10.44745501
231.2142298,10.75166308
257.3196003,7.756089895
237.1480151,-24.76420255
245.4201217,-43.01353046
87.02171846,-49.83445544
284.4626128,-22.18187443
226.8746315,67.63574471
223.0797717,59.78840842
236.9158041,39.84451563
201.5437734,91.99383726
21.63469688,116.5706599
41.16449741,124.5609152
37.17609424,112.68506
66.31550724,112.3632368
85.05493054,96.68843247
69.91638474,73.50877947
94.54891209,47.47823379
85.41786649,44.49534123
69.98582324,36.68883414
140.860062,93.6426157
