X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
362.4406176,71.84978274
122.306525,-46.13259669
138.7044765,-27.0718232
236.3524279,61.048243
312.4241275,100.3573556
109.3607739,49.58308517
276.0527314,189.8451459
385.628091,68.42604298
356.8249258,67.79393173
306.8732394,56.44090305
353.8685446,-61.24785346
270.8638498,155.7104914
382.5215724,21.16574406
341.3902205,71.14946272
304.3720038,63.33441876
259.8753595,99.47899707
257.1332694,75.38261153
126.3854267,0.488440247
209.3779365,120.0727714
262.3942868,161.9163129
270.945311,177.3802304
321.2741966,132.9593693
344.361962,126.2886598
335.3223078,291.0855064
189.7423754,41.19496855
229.1437772,73.27044025
256.1091116,90.77568134
205.3798068,170.230608
383.9174086,185.115304
297.4805834,233.7526205
273.3472249,181.7610063
353.8090045,188.282242
271.4830971,162.0714674
240.6994859,142.662797
215.6878018,131.3259568
198.7770681,126.3377471
184.2966194,118.4473064
299.3707908,162.5579163
299.0051531,136.7313894
325.9642647,146.4111212
338.0998943,199.63012
339.1739928,313.2087087
347.7461442,275.0734309
187.2074463,36.84120565
178.2401545,-8.461134142
257.3196003,7.756089895
237.1480151,-24.76420255
207.4612464,125.1104564
233.9308883,129.1866872
274.4520115,121.4244763
282.5994845,131.6823101
246.688633,103.457314
338.6283691,250.6237188
250.5066812,234.5402809
213.0817244,26.9167688
262.5476514,-44.67593199
259.9482534,-4.259777937
260.7691807,16.82706608
219.1380627,139.0391283
217.0713467,159.2274999
239.4010965,153.7708006
301.5930659,169.2056821
272.9961278,181.2387098
218.8850401,160.1158646
238.0042295,154.3678616
359.2906857,313.7073367
84.00412545,123.5451067
203.1174952,65.01886411
218.6067019,-8.411628604
236.6796932,-9.47402907
343.4195304,112.2815101
274.0526554,125.1836539
