X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
282.0043494,-138.6091127
318.403407,-137.1702638
344.2007974,-124.2206235
311.3356289,-97.60191847
305.0924248,-88.60911271
293.4305908,-93.16546763
312.2779993,-79.01678657
347.2635013,-86.81055156
280.8263864,-67.5059952
241.011236,-76.49880096
231.3519391,-66.54676259
394.7354114,-131.4148681
356.098224,-157.5539568
358.3363538,-167.8657074
395.7955781,-184.1726619
398.9760783,-201.1990408
349.9728162,-239.2086331
329.1228706,-235.1318945
351.7397608,-217.7458034
451.9844146,-156.8345324
474.0123233,-147.7218225
492.3885466,-252.1582734
440.7937659,-265.4676259
496.9826024,-316.5467626
439.3802102,-115.1079137
359.5143168,-94.60431655
373.8854657,-101.9184652
305.56361,-178.6570743
289.1129226,-193.7883862
303.6495871,-209.8380525
285.2831205,-223.3608787
263.209502,-203.5753579
274.2774057,-148.7435318
322.7778683,-128.8038616
360.2346118,-156.6807114
393.6715313,-182.7198593
401.9132932,-167.8217792
374.1804813,-190.3971008
339.6794399,-198.1650184
324.4552422,-197.6481647
368.5662021,-216.8911403
356.9109585,-256.4153327
376.0858813,-255.4284747
396.651418,-273.7148177
361.3004611,-291.2545943
310.3400805,-286.6497606
330.5100264,-312.3156253
305.6240859,-311.5297659
282.6245433,-308.3833059
265.323926,-317.9178958
316.9303805,-342.1888601
292.3191079,-352.0302375
286.7739275,-365.0483001
269.2159171,-357.7745672
274.3395947,-382.1936357
290.2202312,-387.2155794
261.8966244,-377.5343965
237.9677027,-345.3534554
222.8506081,-362.8342925
231.4015872,-360.0429805
247.3064084,-363.4886715
327.2174675,-259.7839491
302.2140591,-243.2521883
327.9326403,-186.682404
262.2092966,10.19044352
249.7542341,10.31939567
403.7495944,61.98729768
400.9217251,25.95054524
385.8409074,24.09793271
435.2465645,2.48770186
437.4819114,-14.47341377
454.210736,-23.67552471
416.1061911,-44.53404585
416.0491845,-61.64915611
395.4439161,-26.41696489
336.1674924,-119.4067971
354.390579,-111.1416723
346.0745358,-138.7223136
235.8375908,183.1933514
490.4843646,71.16208685
533.6734087,69.57731166
530.7312925,41.68996978
522.7091902,29.76399779
