X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
303.7578917,308.4936961
296.3622094,315.5118226
294.3450413,321.0955398
297.1838218,325.1761464
113.6206084,305.5036713
88.01493168,343.3668037
389.3183735,273.8810767
385.6869816,270.0198825
332.2087274,282.4060997
328.8748405,304.3552393
259.9516311,367.7111173
270.8172752,358.1846325
266.1881216,353.2840055
240.6371957,359.4386405
232.8380046,354.365908
258.5881101,437.0187462
240.9818454,446.6749517
255.867063,390.1821474
248.926873,359.7110471
434.2947316,271.8098562
342.2785526,314.4056037
334.7829763,313.7817292
341.1382997,305.1546106
276.0133016,354.1581111
281.5709846,350.6701176
287.8955995,365.8064801
329.6992647,262.3206663
257.0842258,374.9993032
253.9205306,364.5016459
241.8764354,375.0838796
242.8406377,366.9349299
269.7909327,396.9145789
255.3967445,405.9638369
288.0640303,396.8025663
282.1743353,400.5960215
284.7307025,417.3040523
265.5432204,454.2018847
262.2797899,447.722193
282.5224336,445.2694175
275.0316293,442.6147
289.9133532,435.5510963
317.7078243,425.9860655
236.5092713,463.3819594
231.5927363,457.1721618
243.3470969,462.4877802
254.0681357,200.2706915
249.7095298,185.3689072
276.4305778,200.3760805
290.0236636,191.0956945
282.480698,186.7070737
270.8166303,176.4657257
281.2248968,173.3553282
185.0150252,150.0735189
185.0197587,118.6885932
153.9188221,106.0751724
140.8071386,213.723896
183.0501807,231.7281426
201.5450409,228.8153527
209.0994362,235.4236223
233.8447879,236.0986107
191.072732,225.6912395
196.196967,218.883534
201.6832711,211.3743824
158.6712482,227.7076204
113.9749593,238.5812448
126.1448155,229.7323934
83.23524741,218.6316692
67.34588316,213.3502318
53.20322332,211.2532854
47.40249202,202.3092714
56.98580425,193.0117853
70.28940521,200.413422
79.45384413,185.0951085
77.24743731,172.2400037
62.10547039,178.9529117
89.20648053,243.8015903
84.04746127,233.9829864
76.35075589,242.8295634
64.58871471,246.3823446
57.46465971,248.4203261
62.67845406,236.6309715
71.72755141,224.9973301
54.63995301,222.1538755
179.5098549,183.148241
211.5001551,188.917263
243.0990147,172.5377601
268.8598249,136.5077958
269.7464809,125.0816467
263.9541454,122.2664238
297.7400186,108.5964782
297.684567,73.00869887
283.342976,64.79792807
189.5303632,61.77865037
159.5003365,85.53893229
160.3614657,72.19400363
322.407012,140.8642055
345.4120314,119.1194522
366.1138681,101.853767
398.1831358,101.6098266
400.4517234,136.1554166
352.8757396,183.359156
356.1797996,177.1719896
368.3333027,168.6535085
338.3287083,166.7551046
330.5946329,168.9939046
333.3855028,176.0793408
331.2759979,189.2805236
305.5044002,191.7340232
306.4855411,224.9101891
302.4734381,217.6525361
322.3658852,220.61686
327.2929856,213.005396
335.1907403,206.357791
339.5656239,218.1335089
330.5787459,226.2874407
334.5439796,234.9151871
361.7477033,241.409755
364.1951255,229.1931766
357.337409,223.470834
311.2522798,234.9837559
291.0686054,244.2530842
322.5488516,257.1506935
339.1703774,264.5883904
363.621464,263.0427916
281.5292757,215.2614771
284.338738,145.5572965
386.0456493,198.757071
114.2838003,194.1481185
90.24281391,181.6072738
93.37533763,274.432144
96.75006422,265.8033155
97.78616181,258.8048514
107.3610695,261.2760064
108.3264355,249.4290921
120.2080071,248.1333172
138.2729243,258.6972429
147.0921662,270.294476
152.6179855,261.1917349
160.4531222,270.6635477
173.780136,265.2673585
184.1794498,274.7634323
186.3874141,255.5233767
216.4467311,276.4112954
210.5991308,278.7681349
227.7402837,279.3615011
239.5934681,280.6269408
173.1315007,279.2705176
173.8838351,291.6609759
139.9300936,284.4325643
154.7821226,314.8703608
153.4077014,306.4799074
148.6840774,301.6925504
167.6100763,303.4962253
129.1839935,289.3339952
139.096488,291.6079344
133.2372586,297.94097
111.4038479,292.6787721
128.2590423,319.4946666
128.7517084,313.4776191
144.20549,328.5842361
159.5899076,325.3339721
149.7240807,322.9254189
170.4800992,332.6695798
153.3526891,342.0725682
149.0039423,350.344829
163.6508588,348.7492794
163.1144345,358.7432483
186.131652,323.4436546
178.1820399,327.2172965
197.6015715,314.6873325
98.34769016,331.2087377
92.97055565,340.126009
97.31670649,346.8627332
90.10966977,352.0230336
80.06006874,342.8544794
87.21189445,333.7971765
123.7676484,336.5935807
112.2627092,337.2418646
104.9736706,341.4014363
72.26896122,317.0769383
83.18795464,289.0619683
255.9012359,302.2592253
214.1860426,338.5848554
226.3704033,317.7674416
241.081744,318.4974796
229.3676174,325.0873236
230.8620166,340.6040819
219.3187895,329.6785131
224.9887676,335.6285645
223.3421804,345.2112528
207.0361279,350.6872638
200.3646947,355.2999583
193.1791153,346.4637748
205.4360524,342.8870872
201.7735106,338.3121757
198.3386073,333.7794053
206.8982297,335.043416
191.0481851,352.4795972
171.3141167,362.2301966
183.5304879,362.8045123
182.7754952,354.8986601
170.8957127,344.6392581
137.4113467,350.349257
136.6163651,355.1210981
140.2737563,342.6880892
132.7804302,362.4623008
141.6426724,362.7412568
125.7775448,361.2776077
117.5802269,284.5027965
178.3468299,382.4234325
163.4650471,389.156893
166.4618016,382.6988765
151.1534584,385.2404597
146.3839012,381.2827243
134.1122228,383.2525609
130.9980505,370.6417684
107.549905,364.2146117
108.1197612,371.9043237
117.153841,377.957208
126.035689,384.1399255
160.1944718,373.4223402
160.057575,365.2721876
246.7702206,354.150725
234.1587526,364.9075692
223.9138681,372.2778689
223.1100889,366.9333735
218.1340456,358.8658701
193.3130024,376.0922509
186.1522861,388.9149203
192.8069796,387.311457
247.5608647,333.6194738
256.6178481,331.8384113
264.5039438,336.439765
259.720233,325.9687651
274.4886757,334.931148
269.0715329,331.0002882
273.284868,315.1837191
286.5034165,315.6031256
302.4683067,310.834934
279.9949191,294.0304539
265.4186628,373.3945354
255.3383057,382.4846731
245.8360553,383.8986651
246.0094147,389.1961027
250.2759022,394.950034
257.2746232,399.0715613
255.9489768,408.5073952
261.2104613,405.2670679
276.8669054,414.4249494
275.5758229,408.0021156
275.9369332,402.930921
285.1131219,395.5084929
278.5514008,387.7945265
275.4442864,396.4868803
245.4242875,404.2790479
285.9897598,384.3851905
278.2278001,379.0229711
275.110929,381.9199087
286.8063146,376.0108666
236.0960545,378.353454
246.3749261,375.6460222
231.7485795,389.9852354
214.9163572,389.6795567
212.0682627,386.3295359
230.6756483,381.6215656
222.2763087,380.4924323
219.8391127,406.0517812
203.7918229,405.8216696
234.9064963,414.5424216
248.2199155,417.41026
274.037506,418.4510606
263.4866245,418.8890091
287.8907135,417.288277
305.4757509,387.8478806
310.0841635,382.8439817
320.2811322,378.8951235
307.401651,368.4675778
304.0293983,375.5432912
297.4317303,370.9165152
280.1133041,365.3666258
273.5152923,366.7906758
276.299392,359.5695262
267.5155748,357.8256831
261.5730535,355.8702933
246.7375569,367.3701361
323.9485549,416.0309997
321.0840143,407.7755868
314.895321,409.1816418
304.1026911,408.6683144
310.3670263,398.419926
294.9387756,404.0915067
334.0221085,401.6531957
343.1035795,402.3340932
344.6243664,398.3080711
339.4867793,392.430532
325.7634659,393.7129599
327.3199671,401.5664937
360.2149484,399.2057881
364.9476925,396.9379495
350.0732295,382.3774906
358.2347795,380.8640222
366.9038076,385.9407148
374.7049897,370.8079068
364.3925262,367.3936431
350.5689271,366.9948988
340.7018418,363.4289023
331.4971111,368.3272187
338.2468143,375.7857396
341.8032192,381.7499116
329.6002464,386.5479616
319.3293312,371.3773622
396.5004782,361.1234817
400.6038432,371.4204027
409.0582572,375.0413699
405.8270262,381.9642613
394.8651924,381.183334
394.8389962,376.4249353
387.43318,373.1161894
380.1966904,386.6594719
392.8447393,388.9003157
356.7983701,357.266258
363.3246218,356.9732821
351.603885,356.8120203
346.7409419,350.2676424
339.7165699,352.9708582
320.7831134,359.1410279
329.9511521,341.7638267
325.223782,334.4260094
345.7079118,335.8953943
273.174122,349.393161
281.8761753,347.5704431
278.9512472,344.0462516
285.5622718,352.6575743
301.4120869,357.3806694
299.5165531,363.4233345
310.9868284,347.5940262
300.6791733,342.6546121
312.8024627,319.2945588
297.0075975,325.0627656
289.7747541,329.4822998
287.7463645,325.234887
285.7376797,336.0852615
305.1146558,333.0463799
327.9015789,326.5151005
334.2518892,320.5063934
323.2527582,319.1476518
327.5204937,311.6839954
338.089976,310.6582154
336.0176975,332.3063025
338.2448008,326.5617979
353.1316848,327.7699012
356.9932428,344.7065308
368.3270603,334.3070954
364.5722356,331.1642723
363.9437252,321.2553407
383.5403847,320.4914217
374.82274,320.0450766
389.440825,342.4514383
387.2764043,338.126546
380.6880564,350.0410097
369.3839176,359.2044595
372.4986961,352.7116224
379.284628,312.699614
369.5316916,313.3177422
367.3634718,298.3781353
358.1342944,300.2181645
349.730894,284.1457828
314.7330851,271.2876186
291.4482737,291.8304343
369.6162716,305.5600881
395.987056,305.4423916
398.6555293,301.3578288
383.5472012,298.9329396
380.6918701,290.108214
394.7200161,311.9993811
402.1758022,311.8525725
408.7178288,318.8437825
402.9838358,322.2342263
413.9986826,327.545305
421.1375324,317.3010548
430.0880962,321.3215331
421.5415486,311.5690485
421.0905379,305.5690045
428.3709118,302.8870723
419.910819,300.1791888
405.431992,290.8511355
403.209948,283.7839013
403.9974785,273.5628307
406.4213113,266.6287145
444.4361331,271.6335807
434.5375266,262.3676959
422.3175006,260.51039
417.0181434,267.5531926
412.5921517,259.5208708
450.103576,280.775293
458.1249864,278.2604981
471.0533524,274.9631561
466.8766644,275.808814
422.402092,288.4773968
434.542066,296.5051286
445.4008706,303.2763197
451.340462,301.9355839
452.0905945,296.3477914
456.0499083,292.323237
430.4149313,265.6119245
425.9844082,279.5344167
425.3262826,284.1140506
420.5760527,280.779586
348.7330118,269.1280211
454.6996814,247.1357489
459.1319609,241.3518143
442.2897208,241.8450188
438.0728526,251.6133965
440.3454589,232.9272962
426.5803024,231.7869984
429.4976112,222.3265384
401.9783559,211.0052836
469.4912606,224.6067701
503.1476784,223.9011693
492.5638413,239.5106845
474.7905558,245.5225378
464.7769332,248.5837519
461.3274338,254.0080191
465.1084437,264.9155474
457.3613698,261.5532164
460.0998074,271.3850705
473.018845,270.435994
480.7175072,275.447036
489.0684793,275.1383411
496.1985006,278.4397815
491.2440962,266.1132935
482.3584615,268.4032396
515.4034876,263.2915248
495.6954262,279.0059151
494.5182159,285.3857677
500.0142437,293.1869885
482.9859848,294.1221649
486.2519422,284.6005062
470.6859558,287.8881394
485.5553483,298.9011599
489.4519628,303.9940457
440.9278263,282.6602814
479.7266525,259.2129028
472.8655769,258.6880357
508.5279158,246.4109913
547.7484824,230.1988372
492.6230283,252.8470965
500.8940275,251.0676978
515.0042361,280.7636983
513.8746324,293.412977
